id,c.1,c.2,x.1,x.2,x.3,y
84,536.4634966218152,490.57230339681297,11.061004463529693,27.607951460738004,574.2869157669389,208.95591417584356
85,510.6026388824804,469.65048812775893,11.132195493679268,26.348097596219176,500.38773264107306,238.7844913423504
86,523.0975735210066,464.36849453720083,11.100997240234532,27.082875385760317,441.67611170379274,262.262279585502
87,574.5561003354313,493.0733313025474,11.768036095695441,28.977229951158776,442.74376686548703,261.903537328772
88,461.16411690758855,613.2135012421625,9.783371081374648,23.479020598423826,554.7049810999856,219.07186364249154
89,439.46477080102886,414.57257026598353,9.590921589567115,22.84868288033822,559.7225420082207,215.96901461274336
90,355.7615777593087,441.8856641176729,7.892737432846761,18.112185948174353,495.39780958509436,247.12271698697322
91,395.81461178626455,561.1680519351211,8.475443632113478,20.3816401462646,508.8191204625263,238.44108163574498
92,532.150251514427,369.4875968395297,11.00939560338221,27.280295030361028,335.93055813321604,306.0529791261792
93,477.9663935844921,474.96680920409557,10.38770981683609,24.64424667149384,519.3670336849781,233.94566991450156
94,670.9999090103702,405.9612006979855,14.096540113764423,33.786267519678404,519.4593443692605,227.0570111146015
95,412.6616928995609,524.4971128377749,8.7145397403073,20.87252428074844,541.2956511728098,225.61629804470886
96,593.0650716554375,380.82047639197947,11.921061262767765,30.0745294908993,475.10762578206896,247.6704412786485
97,387.86871073015186,568.4969481588679,7.982383255742893,19.754821838202034,327.82922826569325,313.0801700011892
98,482.6272753930031,476.9431126219584,10.022536983110635,24.292886996531557,532.3253669008891,226.0507382234343
99,438.13499482553357,379.3153293487633,8.999317995546367,21.9778136795945,543.3212958840221,226.70882999360538
100,400.6870146934556,575.8410347658873,8.786595812953372,20.94173737103426,522.7898269580995,235.08502358949403
101,505.92602537358863,615.3766624786159,10.807621258193764,26.09145444881671,504.08061977472596,237.2462205667178
102,491.8068822211207,482.07406005145265,10.805617672798398,25.2056958042951,547.5321438042705,220.47903817385975
103,567.9143688480306,378.66109293333113,12.090565568910783,28.87598827936189,459.03478219672513,255.32402526530672
104,573.1530956048907,571.7468936302566,11.949177021040427,28.750757552033374,543.2240343362845,222.02147844786901
105,570.7312211976979,393.74010074887445,12.321659266717054,29.024573817037215,431.9597241388843,265.4082278104315
106,498.7270335875935,486.32274250301134,10.216461099171115,25.672805342471783,461.3280753971006,257.928601053991
107,445.8801807049766,406.34083491750243,9.371188974298745,22.411481299466047,431.3063678252736,267.75102796173735
108,522.540604828799,519.8082223564329,11.146581099935581,26.847491623970583,387.70861729965435,285.2949651639043
109,432.2662155894819,540.6714507241795,9.539341143670073,22.182119536009967,553.1876548191746,221.772173326366
110,604.0770834759436,461.3784056973725,12.177021261734142,31.112025488543324,604.2337782105283,197.41914118339898
111,550.2414567672853,506.717495764112,11.618366503244676,27.973811145160443,509.84922101499075,234.15805967617445
112,500.46067785709585,500.5136433470636,10.118756728154692,25.35128163767767,516.9057651477956,234.8559733065752
113,519.8874778992238,355.0607358447589,10.971171511696134,26.825474857784446,398.5854271503164,281.18532126303813
114,345.4178189908366,595.3526037705894,7.416958925879053,18.17589230813658,612.6189276386064,199.31780920459602
115,556.4732896680247,424.3919105245375,11.577851042252503,28.166610764126535,495.5874411907089,240.83683588099188
116,500.7067362921055,561.6071316182947,10.227577187174417,25.840824383561145,521.3182149462581,231.76382873862133
117,424.63684745089995,442.04313882798067,9.332173204180581,21.52486551294751,454.93214056108025,259.9122415870143
118,693.4435830678098,572.3936366461734,13.932457088480248,35.014006351089364,497.14855842870617,235.05605115260758
119,552.59835635361,420.7296768159339,12.000246620094911,28.105679091090675,520.4563359182283,231.07415598485602
120,640.9428678319748,461.8560850624793,13.47884034501753,32.433199939117564,593.8577875357034,200.1613734897494
121,464.37037329915114,432.9494509102532,10.223769101785336,23.59154107737315,401.37812686202307,281.16312104760067
122,527.6059954654846,432.1362539668244,10.897339273932301,27.22421121385159,589.207240859325,202.93115932778213
123,507.76554743685534,419.53895513268634,10.17687581072948,25.805540004009735,501.8445034569365,241.97727092711136
124,525.9756253844772,426.51871250755073,11.166590622484112,26.9739254738609,571.0045653953227,208.9817639534806
125,442.372627007058,564.0433885345576,9.644714367068003,22.45066347556329,545.6448057579886,223.2535820652879
126,582.4354196678256,408.03965498312226,12.64867228039236,30.017329996746806,455.3249424444134,257.42817065029715
127,447.91321466371915,544.0897271021947,9.520992586281622,23.244139356618998,574.925283464469,211.05716467218446
128,484.7042244368536,444.0261119086379,10.313644623567026,24.514452879425725,498.0113410886049,243.3602490575073
129,475.2671379094922,546.1322572002969,9.533092603482263,24.032682842397957,386.3599265691855,287.2400615355266
130,593.8038200025048,431.84347253697206,12.15967947198371,29.903339638265653,520.8791598830766,231.33180810218613
131,490.94764616016596,649.0175657147338,10.444147785688251,25.498621153483317,414.5701665952908,273.8552764720564
132,679.8589383431599,555.4265309146875,13.950447593942062,34.2764288289141,558.7760231598429,213.5698363817024
133,526.4789050171263,440.4786549712865,11.24404270542994,26.968934027040934,451.515998227052,259.7149409255666
134,571.3703706500869,552.0512346193714,12.407059228492535,29.393539388961177,463.0651495751458,253.536917736742
135,476.3175469313859,516.879060966411,9.573446168476938,24.16288396321758,622.257608011414,192.1222978858946
136,598.6647814686477,566.8525692135898,12.388111072475224,30.377785958522335,456.4031216365658,255.25252186346404
137,362.0901538755062,383.14861676035343,7.311100647546848,18.31646679922597,611.19753117566745,199.31911362880072
138,547.6184069133626,629.1903921173032,11.182348131809908,27.646379439399027,493.2727125440441,242.1442789954781
139,486.46348221402735,471.9335049210762,9.866842311609188,24.888344527542653,459.1216170783194,253.20919814795587
140,528.539869618807,593.9786535224193,11.17033874730058,26.563176178197377,434.2914326203908,265.5140302105849
141,482.7393552888353,600.3302549489991,10.297333904112095,24.290125293164426,488.8198850239911,244.1145452691959
142,488.5623133783793,536.0068045780247,10.569190666630131,25.110808870734676,445.53079480271845,261.49452755006826
143,551.4108364000133,588.8701677021675,11.179257394504098,28.177912563063014,485.7154107110122,244.0667117948322
144,369.6223302585775,402.79869141100943,8.021374079780195,18.93955012261753,451.49983584202596,263.47944680076273
145,500.0033600080021,501.45537709369086,10.193576984454335,25.19261624343325,477.27417080423635,250.0335434805765
146,541.9925176476152,458.4280576937429,11.614310040712404,27.734213305558196,413.6652071996413,274.15800044930506
147,527.4637040536289,541.0916887080322,11.022900002484018,26.671432283210557,431.6824922269711,265.85275634416814
148,511.377377898168,540.0149348401574,10.806275637526367,25.88182977082749,442.5129494159437,263.6677280096354
149,491.5009413874923,493.3213369476895,10.076596645696519,25.537361815717215,531.9673941590944,228.94553583550876
150,461.46058672548986,482.37817606329145,9.720776411839532,23.74272705101118,564.5378433386909,214.56248404638524
151,534.3473735198244,608.5460150696795,10.801397779356419,27.052693872609435,394.35698853392387,282.75879519484283
152,702.8506725145255,564.8243949129735,14.811166100536907,35.41844611197586,400.80856963440243,274.6878374052033
153,412.2112411338269,499.9718212705765,8.499106968582405,21.20936568818703,507.417340027236,239.3699744633197
154,569.342307675764,419.22023876012486,11.500800881286041,29.22619351437986,402.9040319156024,279.81199061949917
155,453.4037390340012,519.2289875204884,9.535536589264655,23.547478265072613,420.81821097960164,273.5972940427172
156,569.5237112109734,615.3293831096144,11.809768050199743,29.34255794933624,423.5201469967842,270.0356678281886
157,528.7244426082719,502.09514652149375,11.023771018480682,27.292249730769043,384.02232699780626,286.44321388891433
158,500.1243900986862,381.60384973826285,10.497964153093303,25.65894140612571,480.14072218115797,249.4667853748993
159,556.7524440604135,497.9232981875972,11.784227482078343,28.420603554783685,413.0540571965906,274.9182195481372
160,619.4827063970033,483.2122340119485,12.62889500946132,31.19048491018707,483.03172105815713,241.51237308364284
161,629.2441716577241,494.74355891720035,12.807626316875849,32.203117622161926,578.1586538027609,204.25650471514922
162,524.4825271157729,501.6647665721484,11.373793541154255,26.367546779635337,500.15338192671544,241.0439681628879
163,538.6200424666123,414.9888721900146,11.384212376383278,27.416796018884412,604.8109072989662,196.6790671583145
164,560.000585490478,478.5627806572121,11.974199416453276,28.254103211714597,541.5204068248021,222.76778419145597
165,429.4336360155964,502.7043021647518,9.56458438066465,22.28630098641564,497.32080387046267,241.5629230157096
166,526.070244049743,444.0743471039921,11.069541012134332,26.752768689445045,458.5329831713878,256.1896145064906
167,491.2425068623267,467.9647843874951,10.241948211000993,25.539229374131523,431.09813996894627,267.5596491310706
168,493.9984032726746,563.4380942584033,10.050252118997074,24.78286390160626,432.62016735217844,268.9310562299668
169,520.9430771097705,490.75608061979415,11.3651625745188,26.674169105292187,520.2254352410629,231.24285970554382
170,499.44004811585864,475.59624454297074,10.29092104882132,25.139034991039424,516.0496188550643,235.36133921028417
171,535.5853850068146,572.5578317031385,11.072940935473133,27.50719849439149,585.2222064311961,206.19117756142433
172,522.0455307913774,436.40461900703247,10.854961180695923,27.093822183691977,400.11289775918357,277.67516153231946
173,436.04122875305904,536.6979730588744,9.710171228284219,22.116419211752287,560.4301875612963,216.95815022266663
174,362.23324680260197,551.0515964388255,7.312134624650106,18.24012665451821,594.5113456903063,205.27918276175575
175,417.0096387915048,539.5517450451841,9.001633865648351,21.4744151458876,516.7131138209439,236.10474319417116
176,463.26999196145704,480.54055748392466,9.431478548760717,23.93275857801364,550.874747330558,220.07225744212406
177,649.0516767973174,521.62398583714,13.407578477908114,32.76809255404445,522.7002078966939,227.38607127095403
178,401.60083086619613,521.5711650919977,8.795893403779434,20.180875892014473,561.0806655720374,219.504361080114
179,459.949165757513,496.77701188089,9.305575691168203,23.976788380777016,579.9163848368306,210.13075880544028
180,587.9284977656986,553.3191431254199,12.687094669742903,29.583425622317993,578.183647142108,207.48136793227445
181,503.8389841251688,545.3773206422131,11.071441450703253,26.091192357561823,474.759242039167,247.26121590779366
182,500.4143513053058,517.7769063288865,10.150871332061213,25.296319794670485,600.2702303533034,198.4420636221366
183,571.6866097235841,447.0736931223295,11.594166028657506,29.55173700586787,572.3107059502723,209.61558850668155
184,518.1857108286002,568.3286057898324,10.526061312823328,26.013288780154557,495.2962224570633,242.75850935445857
185,423.52791962429376,537.5309077181339,8.940170103354651,22.103694358017044,506.6440131158928,239.4160069922337
186,571.0061210682037,452.2905316197188,11.627703648078029,29.52093154173055,290.82138343457905,320.7670467151356
187,473.17124910908564,415.66604267405177,10.30023987815246,24.042679650836998,591.8367764648225,204.14984163383707
188,556.5969552859991,365.7281971987694,11.891399533751144,28.230380488170084,576.2963608105215,207.1778148459244
189,509.72984146342884,539.4599815843037,10.795594818334521,26.46069781832271,497.82582428252044,240.6700653307146
190,443.6380638304946,378.1119251593615,9.017056278478051,22.83631492630503,568.5527452087008,214.12848326929736
191,520.0552139585766,378.5838358044051,11.1771191347687,26.46967567068489,594.8850068307921,199.01606868727234
192,475.89343360742373,486.1444001092689,9.78067860135358,24.28441401600177,433.9376775318217,268.7961035256605
193,428.8644301613224,430.90062843848466,9.442360214938203,22.36495068646683,540.4666718899983,225.19669057277974
194,446.0273277616474,663.9233682579372,9.879690007812105,22.39021195469597,542.3572642368877,222.53809830248167
195,455.7076991803315,389.59143404783003,9.802266590133913,23.136716779029577,465.3638863430813,257.38325591863935
196,607.2203350775446,672.259103126173,13.048783158530554,30.505591624698322,473.6284814498514,249.4241013690131
197,633.6557626515793,561.6747448622029,13.37131634894978,31.915364628081107,509.29238879041856,232.09136563269578
198,537.2246714078666,471.43535716724665,11.240608491008791,27.439580056363873,502.9030465006506,236.34229212491596
199,616.6504574099968,551.7488029132584,12.875718053846512,31.092638379421285,479.2619387300201,247.3984725097491
200,529.5113459324356,523.9139873477546,11.463281812103249,26.51462008059902,539.7215222287228,223.46926418208795
201,354.20661240813536,575.9831934912868,8.072410527709355,17.821480669312752,438.1913260733468,270.78289502603707
202,614.3072400177972,560.5650516688999,12.38107306706934,31.111412727651903,409.8787259690597,276.8518305758806
203,524.4967149956594,519.4677272766429,11.18004279078818,26.76784568985214,372.391568767939,293.0225713049823
204,677.5635867010767,484.73462278948494,14.196373360890826,33.89526874480752,317.2304190904505,311.1209709234476
205,540.7933942686208,525.6817540301589,11.03520152823329,27.560134428280406,633.0526149539464,183.69119430999427
206,557.2591214636333,456.2170182816994,11.562951230835154,28.33609153078865,525.9378964554779,227.5237673153465
207,540.7021623401257,637.6247705868062,11.532572724750837,27.517476538514288,456.04355969972613,257.5790569316401
208,504.5647210866377,587.2857388579688,10.09319116935353,25.285393978963498,637.2541323643634,185.57001293700543
209,523.5076167960494,375.6598741412282,11.462501185927227,26.41600047082096,540.381295964709,222.21796632602525
210,451.44013521118876,532.5244981563214,9.355696770520293,23.05203765483892,553.9597031961254,221.29036429541276
211,377.80631996932084,480.1523217436185,8.091472968181339,19.08526546589966,649.9294512533963,184.1714571770385
212,514.2061560141393,541.6308740590554,10.515432080172943,26.555555434229344,321.92882830243775,312.87085073832657
213,461.3328088290653,565.3509953360484,9.486938908196313,23.69965562541801,528.055330708977,231.96608242334577
214,426.6486209112064,517.410628477439,9.243945736657517,21.925764583483495,553.9414525121371,222.8012824620892
215,509.2352586789971,611.1702855330362,10.938941002108123,26.083769447593866,563.9519349624636,212.22126272166423
216,456.7534576872564,378.27784658766524,9.904444252847163,23.633156263987605,400.3171829985736,281.3681314814592
217,431.4577328036546,560.3112351516053,8.654338127924143,22.325494275405106,581.974716112976,210.8767234046124
218,382.5850078213729,458.8442396774752,8.392572191696154,19.238920517180826,580.6920634317727,209.50405329568167
219,479.88472798375784,493.8149799116548,10.005020485679134,24.404631149956213,433.27454604652877,267.6412031941486
220,626.7262650024743,494.14793294686376,13.449330517695548,31.360583238884068,403.81517165777024,275.7057811185009
221,350.2947954673766,510.073994111869,7.2540106176929156,18.498499655064563,547.893992277228,224.89870251597893
222,435.9195736108152,383.77630494600567,9.61787984075358,21.902067105340723,514.5456157319488,237.1169180914852
223,501.22022178306764,548.485513573817,10.521612090301431,25.07926525934765,386.5186555452825,286.889735190933
224,388.28038498688403,568.2090695942297,8.093882025670988,20.41245353916842,427.8875118777119,272.58672990795185
225,539.0234910097336,588.7754075224241,11.299743265903349,27.427402644913595,466.7964613810416,252.80956958719435
226,391.9949485562332,600.8191975717492,8.604130855045394,20.064825393564817,453.23185027797814,263.3452185956426
227,439.4731428125574,512.6444053286476,8.812322175830005,22.95811804046705,530.1636807977188,229.82679544580944
228,415.7665671926367,425.4919000242675,8.680424284946925,21.01409956978822,677.6044648093812,170.2103640243209
229,446.54859399260295,490.924755205869,9.652848467337954,22.775638422614566,427.6443468353778,272.03654303414646
230,427.7292941055072,605.8342353994794,9.26710352988131,22.370696203833436,403.99533446210546,281.013015264773
231,408.53660409259726,407.7147304333804,9.108044854116649,21.02876585927565,491.0797039453521,246.11692395662362
232,510.64259790836684,535.7985076505929,10.237772265499986,25.54852430337241,527.1870512966042,227.64182424063299
233,466.3348297000459,470.9784771908353,10.105050804779989,23.68913994482051,554.004010061986,220.09543238671344
234,529.1362654611003,575.1953198440114,10.676966745792889,27.3222994048032,463.58781212479835,251.9571942856578
235,256.55431597488246,507.8346080294394,5.604522351686706,13.023575295924331,520.6803221092974,239.6663599985993
236,410.61652600008495,569.3032796605945,8.558313570765305,20.783566484780735,429.47977065416853,271.1591116227315
237,606.302300752167,373.65014631411935,12.453726848448223,31.18737596855631,432.27260832797776,265.57120878756814
238,530.6472103057774,519.1199019936952,10.835197598100399,27.365230175863815,557.0062362888199,216.29597917050143
239,448.5692665154003,554.8344038563378,9.450243727883102,22.482363275186533,431.5333251525409,269.7840927496266
240,544.5561998535086,452.4559956475771,11.60556436378909,28.186411206201413,406.1919244691148,274.5458108991747
241,474.2191456970319,382.5351891918939,9.544606837005405,23.95506451984182,542.7418190598393,224.6586348271577
242,458.41470482025136,456.1490713469462,9.940259512553332,23.6823131508249,480.0143137311591,248.87866727414607
243,584.0979415792139,443.58263665873585,12.474908599833222,30.16570008457222,535.0226983115791,223.40454980148502
244,514.238827498821,577.4486235611939,10.797386399660361,25.91472902266334,489.5423330202571,245.5982240828318
245,512.3699732241339,517.4458129651855,11.208673053654147,26.41694057255577,511.14553435811644,235.49943366979636
246,447.70323283127533,592.4569145416375,9.048473439523024,22.767125939296108,469.07391563347494,255.27394851064753
247,408.43622648338237,698.1183752661623,8.935731230991783,20.709086941645673,584.3811895411167,209.2034418030217
248,536.7940440531327,542.5427927419986,11.39993138469657,27.04637726344853,525.4022914757667,229.28471189373397
249,389.3749885155976,459.3740288936532,8.12217685186708,19.561780877351612,563.7309827246105,219.17704354778374
250,403.64754156760665,460.4890240165931,8.24311520761657,20.72877831575078,311.25556406990495,320.7426885238205
251,409.91805975000824,539.6651189854724,8.51004943980863,20.90672166908695,601.9720195745925,203.13774430465992
252,400.303714112473,472.08024321926723,8.17115521514977,20.372544720307985,648.6232509448351,184.67516364388507
253,531.9961292028955,704.7618250726575,11.309182522469326,27.167732763861153,486.2174109534449,244.22218162800664
254,504.20887211115564,447.4759830096783,10.727576417710912,26.05274734565127,581.3551595822098,206.4028468101774
255,451.2668043791124,514.61681469361,9.533492301258805,23.42947384364341,561.986409532175,216.8296383731894
256,582.0119641454249,622.1402590415012,11.846564056283444,30.066270987099557,618.4732683870332,190.93050777894746
257,471.74420694597484,466.41413709144575,10.240542144097471,24.568643491603645,396.2975914458413,283.72502257355484
258,492.11419911919336,513.5412436457682,10.449834904932265,25.44189539149133,568.1070604121019,210.81174950075177
259,408.2639084450142,458.0195359200214,8.482123365432368,21.040700719557634,465.79139894454795,257.3516552577537
260,446.4426015047428,498.84514052892894,9.708684320114697,22.76951223523392,617.1225784374044,195.69766255175549
261,521.5257402692722,604.4600929247271,10.571506206079919,26.401205188579794,513.7292868243882,234.95931036249533
262,539.7583130745516,624.60494033633,10.849213026693688,27.32862417631932,287.27137696730756,325.58185338623656
263,326.8118604249211,510.04803763943147,6.740669815893997,17.28387186780983,498.6336139291337,245.92932338517286
264,492.25781075348686,478.3154979852715,10.760730913313028,24.743234254265943,449.4755067166268,260.5971070101353
265,523.5042482708866,416.22171631422856,10.640600453086767,26.515014030743885,538.5130750960169,224.25092840607647
266,448.60074508366966,574.1382026581223,9.929332376670065,22.458514562989517,329.9542158069778,307.91519181094185
267,460.6372407854847,481.0781562893271,9.998238856873169,23.246694588490463,607.6248970055344,198.6194105886155
268,445.1033929825813,548.0433892265596,9.224642186652973,22.98020008624092,461.42311253584523,258.3873035266019
269,523.52687777924,478.31052907636035,10.895267199672874,26.6064274646205,402.69830147794016,280.53659743094863
270,576.4482377948892,549.3902750427599,12.285256867370943,29.075041518149437,483.84312615091847,244.86951743727167
271,536.4306679091969,484.55784887421527,11.728217683692638,26.913607197131935,468.3802559571687,251.80621063469334
272,556.8756193312604,535.6516525820625,11.839863136957906,28.609608868690078,498.59285000526114,238.72093211049884
273,458.1127536488198,702.9599614619565,10.119860869609685,23.731018050599214,470.5316518386494,253.7666714865713
274,428.2812219450705,497.32978332012317,9.422819952457191,21.452384353440667,405.79178925911674,278.7038089381513
275,503.20384836693773,551.6953982116477,10.240796055911764,25.892135149069837,552.8821929516033,221.49634900356972
276,508.00744217036464,600.7852348217059,10.29485219505768,25.66491762439636,444.96115867078487,263.4390184733809
277,560.8137088164683,573.2380860721585,11.75461356325633,28.540474188690986,504.08421891652245,237.94358309902225
278,515.0449201759272,547.5289647285483,10.812890296459841,26.42583362719205,570.6488474383972,213.23087595231482
279,556.3677796789623,399.8605398706038,11.475577059990151,28.02495697943117,741.8700748429861,141.8788631689244
280,682.3139472946884,551.3300115062355,14.506818083046724,34.64589066402235,533.5627263095784,223.21859334643324
